lap	78	optimal	2.2946	2.2946	2.25671	58	0.000217	3/3
lap	79	optimal	1.46653	1.58317	1.22071	65	0.000230875	1/3
lap	80	optimal	10.8848	10.8848	9.80176	114	0.00115871	6/6
lap	81	optimal	9.31223	9.5175	8.44636	106	0.003845	8/9
none	73	optimal	12.5744	12.5744	0	4319886	47.7766	9/9
lap	82	optimal	5.6807	5.6807	4.64571	170	0.00447958	5/5
lap	83	optimal	3.16692	3.16692	3.01658	76	0.000425625	4/4
lap	84	optimal	16.4791	16.4791	15.8574	120	0.00469929	7/7
lap	85	optimal	12.2381	12.2381	11.4052	107	0.00189017	7/7
lap	86	optimal	7.0216	7.0216	6.60308	91	0.00141271	5/5
lap	87	optimal	10.3594	10.3594	9.77734	89	0.00336088	7/7
lap	88	optimal	9.60852	9.60852	9.04795	77	0.000551209	7/7
lap	89	optimal	11.609	11.609	11.0941	81	0.00363154	8/8
lap	90	optimal	8.13109	8.13109	7.34572	176	0.00413713	6/6
lap	91	optimal	11.7733	11.7733	11.0508	91	0.00348629	8/8
lap	92	optimal	9.86649	9.86649	9.26785	87	0.00325958	10/10
lap	93	optimal	8.0633	8.22733	7.35451	67	0.000447375	5/6
lap	94	optimal	26.6235	26.6235	25.7171	133	0.00794833	8/8
lap	96	optimal	27.7974	27.7974	26.1052	195	0.00737542	10/10
lap	97	optimal	3.30641	3.30641	2.59226	97	0.0224333	4/4
lap	98	optimal	3.94188	3.94188	3.77017	60	0.000415917	5/5
lap	95	optimal	5.1761	5.1761	4.44227	70	0.000790875	7/7
lap	99	optimal	11.3285	11.3285	11.1199	98	0.00164663	7/7
lap	100	optimal	0.368632	0.383001	0.353131	37	0.0002635	2/3
dual	1	optimal	13.1002	13.1002	13.1002	71	0.00707412	10/10
dual	2	optimal	2.30619	2.30619	2.27463	48	0.00282771	5/5
dual	3	optimal	11.7156	11.7156	11.7156	93	0.014791	9/9
dual	4	optimal	3.68239	3.68985	3.58719	51	0.00148783	6/7
dual	5	optimal	9.22103	9.22103	9.22103	77	0.00509288	7/7
dual	6	optimal	4.52543	4.52543	4.52543	56	0.00280754	5/5
dual	7	optimal	3.84507	3.84507	3.84507	64	0.00860962	5/5
dual	8	optimal	10.5728	10.5728	10.5728	77	0.0140193	7/7
dual	9	optimal	7.60969	7.60969	7.60969	87	0.0104928	8/8
dual	10	optimal	2.76133	2.76133	2.75453	59	0.00140558	4/4
dual	11	optimal	10.9953	10.9953	10.9953	105	0.0144004	9/9
dual	12	optimal	8.23854	8.23854	8.23854	110	0.0197029	7/7
dual	13	optimal	15.0667	15.0667	15.0667	125	0.0265034	9/9
dual	14	optimal	5.43699	5.54898	5.43699	67	0.00152038	7/8
dual	15	optimal	14.2524	14.2524	14.2524	101	0.0184478	8/8
dual	16	optimal	3.10128	3.10128	3.10128	75	0.0144819	4/4
dual	17	optimal	15.5994	15.5994	15.5994	88	0.0166157	9/9
dual	18	optimal	3.59334	3.67465	3.59334	66	0.0101586	3/5
dual	20	optimal	9.3549	9.3549	9.3549	106	0.00901558	6/6
dual	19	optimal	16.0594	16.0594	16.0594	133	0.0481106	8/8
dual	22	optimal	18.0171	18.0171	18.0171	130	0.033627	10/10
dual	21	optimal	16.1027	16.1027	16.1027	106	0.163488	9/9
dual	23	optimal	4.78327	4.78327	4.78327	75	0.00668271	4/4
dual	24	optimal	8.44729	8.44729	8.44729	107	0.0295229	7/7
dual	25	optimal	9.23882	9.23882	9.23882	106	0.0217257	6/6
dual	26	optimal	21.7117	21.7117	21.7117	126	0.0284831	10/10
dual	27	optimal	13.8298	13.8298	13.8298	126	0.0389965	9/9
dual	28	optimal	2.61732	2.61732	2.61732	62	0.00660417	5/5
dual	29	optimal	12.7716	12.7716	12.7716	108	0.0224605	10/10
dual	30	optimal	6.21791	6.42487	6.21791	48	0.00303104	6/7
dual	33	optimal	4.89935	4.89935	4.89935	91	0.00159979	5/5
dual	34	optimal	7.34903	7.34903	7.34903	91	0.00829571	5/5
dual	31	optimal	20.0398	20.0398	20.0398	105	0.0367668	10/10
dual	32	optimal	21.4331	21.4331	21.4331	128	0.0575936	9/9
dual	35	optimal	1.43783	1.44519	1.43783	59	0.000946292	2/4
dual	36	optimal	4.08813	4.08813	4.08813	75	0.00539246	4/4
dual	37	optimal	11.3526	11.3526	11.3526	93	0.015985	8/8
dual	38	optimal	4.24769	4.24769	4.24769	48	0.00226254	6/6
dual	41	optimal	1.74473	1.74473	1.74473	44	0.000398792	4/4
dual	40	optimal	15.1715	15.1715	15.1715	91	0.006536	8/8
dual	42	optimal	4.82436	4.82436	4.82436	75	0.00347883	4/4
dual	39	optimal	12.9182	12.9182	12.9182	120	0.0598824	7/7
dual	43	optimal	17.2146	17.2146	17.2146	133	0.0343298	8/8
dual	44	optimal	10.7848	10.7848	10.7848	106	0.0172453	6/6
dual	45	optimal	1.94728	1.95781	1.94728	58	0.00214233	2/3
